"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (KM/H)","Heading","Accel X","Accel Y","Accel Z"
796.999,6,0,0.000,3.0,-34.8393567,149.6847948,670,11.2,77.7,0.13,-0.13,-0.02
797.048,6,1,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.13,-0.12,-0.02
797.100,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.13,-0.10,-0.02
797.161,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.14,-0.09,-0.02
797.221,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.15,-0.08,-0.02
797.281,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.17,-0.08,-0.01
797.348,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.19,-0.07,-0.01
797.403,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.20,-0.07,-0.01
797.462,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.21,-0.07,-0.01
797.523,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.21,-0.06,-0.02
797.584,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.21,-0.06,-0.01
797.647,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.19,-0.05,-0.02
797.704,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.16,-0.04,-0.02
797.767,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.14,-0.02,-0.02
797.832,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.12,-0.02,-0.01
797.888,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.09,-0.02,-0.01
797.947,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.06,-0.01,-0.01
798.008,6,0,0.000,3.0,-34.8393589,149.6848212,670,7.5,108.4,0.04,0.00,-0.02
798.045,6,1,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.04,0.00,-0.02
798.107,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.03,0.01,-0.01
798.167,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.02,0.00,-0.01
798.236,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.02,0.01,-0.01
798.289,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.01,0.01,-0.02
798.349,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.01,0.01,-0.01
798.410,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.00,0.01,-0.02
798.469,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,0.00,0.01,-0.02
798.530,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.00,0.01,-0.01
798.590,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.00,0.01,-0.02
798.638,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.01
798.691,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.02
798.751,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.01
798.812,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.01
798.872,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.02
798.933,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.02
798.993,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.01
799.066,6,0,0.000,3.0,-34.8393510,149.6848372,669,0.0,0.0,-0.01,0.01,-0.02
799.067,6,1,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,-0.01,0.01,-0.02
799.117,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,-0.00,0.00,-0.01
799.174,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,-0.00,0.00,-0.01
799.235,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,-0.00,0.00,-0.02
799.295,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,-0.00,0.00,-0.01
799.358,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.00,-0.00,-0.01
799.416,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.00,-0.01,-0.01
799.476,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.01,-0.01,-0.01
799.535,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.02,-0.01,-0.01
799.598,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.02,-0.01,-0.01
799.659,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.02,-0.02,-0.01
799.718,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.02,-0.02,-0.01
799.779,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.02,-0.02,-0.01
799.842,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.03,-0.03,-0.01
799.900,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.03,-0.02,-0.01
799.960,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.03,-0.02,-0.01
800.025,6,0,0.000,3.0,-34.8393548,149.6848347,668,0.0,0.0,0.03,-0.02,-0.01
800.046,6,1,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.02
800.101,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.02
800.161,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.03,-0.02
800.221,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.04,-0.03,-0.01
800.282,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.04,-0.02,-0.01
800.343,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.04,-0.02,-0.01
800.409,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.04,-0.02,-0.01
800.464,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.02
800.523,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.01
800.584,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.01
800.646,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.01
800.705,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.02,-0.02,-0.01
800.767,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.03,-0.02,-0.01
800.819,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.02,-0.02,-0.01
800.866,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.02,-0.02,-0.01
800.926,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.02,-0.02,-0.01
800.986,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.01,-0.02,-0.01
801.049,6,0,0.000,3.0,-34.8393613,149.6848203,668,2.3,112.7,0.01,-0.02,-0.01
801.050,6,1,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.02,-0.03,-0.03
801.107,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.01,-0.03,-0.02
801.168,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.01,-0.02,-0.02
801.228,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.01,-0.02,-0.02
801.289,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.01,-0.01,-0.02
801.350,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,0.00,-0.01,-0.02
801.410,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.00,-0.00,-0.01
801.470,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.00,0.00,-0.01
801.531,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.01,0.01,-0.02
801.591,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.00,0.02,-0.02
801.651,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.00,0.02,-0.01
801.711,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.00,0.02,-0.01
801.772,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.01,0.02,-0.01
801.832,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.01,0.01,-0.02
801.893,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.01,0.01,-0.01
801.954,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.02,0.01,-0.01
802.019,6,0,0.000,3.0,-34.8393584,149.6848127,668,4.3,112.7,-0.01,0.01,-0.02
802.045,6,1,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.01,-0.01
802.094,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.00,0.02,-0.01
802.155,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.02,-0.01
802.215,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.02,-0.01
802.278,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.01,-0.01
802.336,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.01,-0.02
802.399,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.01,-0.02
802.457,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.01,-0.01
802.518,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.02,-0.02
802.579,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.02,-0.00
802.640,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.01,0.02,-0.01
802.699,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.01,-0.02
802.759,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.03,0.02,-0.01
802.821,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.03,0.02,-0.01
802.884,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.03,-0.01
802.940,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.02,-0.01
803.000,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.02,0.02,-0.01
803.063,6,0,0.000,3.0,-34.8393470,149.6847997,668,4.1,112.7,-0.03,0.02,-0.02
803.063,6,1,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.02
803.124,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.02,0.02,-0.02
803.182,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.02
803.242,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.01,-0.01
803.290,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.04,0.00,-0.01
803.343,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.04,0.00,-0.02
803.404,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.04,0.01,-0.02
803.464,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.01,-0.01
803.524,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.00
803.585,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.01
803.645,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.03,-0.02
803.705,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.02
803.773,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.03,0.02,-0.02
803.826,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.02,0.02,-0.01
803.886,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.01,0.03,-0.02
803.947,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.02,0.03,-0.01
804.010,6,0,0.000,3.0,-34.8393390,149.6847909,669,5.4,270.3,-0.02,0.03,-0.01
804.044,6,1,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.03,0.01,-0.01
804.107,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.05,0.01,-0.01
804.168,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.05,0.01,-0.02
804.229,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.01,-0.02
804.289,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.04,-0.01
804.350,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.03,0.05,-0.00
804.410,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.03,0.07,0.01
804.471,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.03,0.06,-0.00
804.531,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.579,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.632,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.02
804.692,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.754,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.814,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.05,0.05,-0.01
804.873,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.933,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.04,0.05,-0.01
804.995,6,0,0.000,3.0,-34.8393419,149.6847838,668,4.5,270.6,-0.03,0.04,-0.01
805.044,6,1,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.04,-0.01
805.095,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.04,0.04,-0.02
805.156,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.04,-0.01
805.215,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.04,0.04,-0.01
805.276,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.04,-0.02
805.337,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.03,-0.02
805.385,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.03,-0.02
805.437,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.03,-0.02
805.497,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.03,0.03,-0.01
805.559,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.02,0.03,-0.02
805.618,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.02,0.03,-0.02
805.679,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.02,0.03,-0.01
805.739,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.02,0.02,-0.01
805.800,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.02,0.02,-0.02
805.866,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.01,0.02,-0.02
805.920,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.01,0.01,-0.02
805.981,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.01,0.01,-0.01
806.042,6,0,0.000,3.0,-34.8393435,149.6847597,667,3.6,270.8,-0.01,0.01,-0.01
806.052,6,1,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,-0.01,0.01,-0.02
806.102,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,-0.01,0.01,-0.02
806.163,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,-0.00,0.01,-0.02
806.223,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,-0.00,0.00,-0.02
806.274,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.00,0.01,-0.01
806.325,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.00,-0.00,-0.02
806.384,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.00,-0.00,-0.02
806.444,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.00,-0.01,-0.02
806.505,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.01,-0.01
806.565,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.01,-0.02
806.627,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.02,-0.02
806.687,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.02,-0.02
806.754,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.03,-0.01
806.807,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.03,-0.02
806.872,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.01,-0.03,-0.02
806.927,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.02,-0.03,-0.02
806.988,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.02,-0.03,-0.02
807.049,6,0,0.000,3.0,-34.8393423,149.6847461,667,2.8,270.6,0.02,-0.03,-0.02
807.049,6,1,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.02,-0.03,-0.01
807.108,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.02,-0.03,-0.02
807.169,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.02,-0.03,-0.02
807.229,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.02,-0.02,-0.02
807.291,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.03,-0.00,0.00
807.351,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.03,0.01,0.01
807.412,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.03,0.02,0.00
807.479,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.02,0.01,-0.01
807.531,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.01,0.01,-0.01
807.592,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.01,0.01,-0.01
807.653,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,0.00,0.02,-0.01
807.714,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.00,0.02,-0.01
807.773,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.01,0.02,-0.01
807.833,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.01,0.02,-0.02
807.895,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.01,0.02,-0.01
807.966,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.01,0.03,-0.01
808.017,6,0,0.000,3.0,-34.8393414,149.6847346,667,3.4,270.6,-0.02,0.03,-0.01
808.044,6,1,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.04,-0.01
808.096,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.04,-0.01
808.157,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.04,-0.01
808.215,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.04,-0.02
808.276,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.03,-0.01
808.337,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.03,-0.01
808.397,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.03,-0.02
808.444,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.03,-0.02
808.499,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.03,-0.02
808.558,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.00,0.03,-0.02
808.618,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.00,0.03,-0.01
808.680,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.00,0.04,-0.01
808.740,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.01,0.04,-0.01
808.800,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.04,-0.01
808.846,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.05,-0.02
808.900,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.04,-0.02
808.961,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.03,-0.02
809.021,6,0,0.000,3.0,-34.8393406,149.6847247,667,2.8,270.6,-0.02,0.02,-0.02
809.042,6,1,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,-0.01,0.01,-0.02
809.103,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,-0.01,0.01,-0.02
809.163,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.00,0.00,-0.02
809.223,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.01,-0.00,-0.02
809.284,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.01,-0.01,-0.02
809.334,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.02,-0.02,-0.02
809.384,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.02,-0.02,-0.02
809.445,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.03,-0.02,-0.02
809.505,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.03,-0.03,-0.02
809.566,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.04,-0.03,-0.02
809.625,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.04,-0.04,-0.02
809.685,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.04,-0.05,-0.02
809.746,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.04,-0.02,-0.02
809.807,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.03,0.00,-0.01
809.867,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.01,0.02,-0.00
809.930,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,0.00,0.03,-0.01
809.988,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,-0.01,0.03,-0.01
810.051,6,0,0.001,5.0,-34.8393407,149.6847162,667,2.6,270.6,-0.01,0.03,-0.01
810.051,6,1,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.02,0.03,-0.01
810.109,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.03,-0.01
810.169,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.230,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.291,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.350,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.411,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.471,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.538,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.592,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.652,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.713,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
810.779,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.04,0.05,-0.01
810.836,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.05,0.06,-0.01
810.893,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.05,0.05,-0.01
810.955,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.03,0.04,-0.01
811.018,6,0,0.000,3.0,-34.8393382,149.6847168,667,0.0,0.0,-0.02,0.03,-0.01
811.046,6,1,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.096,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.159,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.217,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.277,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.338,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.398,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.458,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.519,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.579,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.02,-0.01
811.641,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.699,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.760,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.01,0.02,-0.01
811.809,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.02,-0.01
811.861,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.926,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
811.982,6,0,0.000,4.0,-34.8393373,149.6847191,667,0.0,0.0,-0.00,0.01,-0.01
